	M11Nstl.140810	B.2004.01.S1.405609	C.3037.01.S1.405123	FL.3.32a.3.281781	H55Kc.735962	SE.20100928.GY.NF008.BC.093.a.673660	UQ288.591065	sp0193.486346	EM086.441698	L08A095.799873	bb08145b2a3724c42967dc2dbdab5c3b	b76ecf3dd46fcab94418c68c6fcd8ada	ME10May08EB1R1.486639	mf2188.633126	920cce1ef960ffc7343eb5628636a37e	cf1170.632724	6b3f4f4e221ccf8bbfc57e52791ed288	B26.737560	H60Do.735986	10.8.12.rk.st.0800.1123130	9f400082bffeb4494d4497ef084ffe94	NA.15.T0.830848	Zambon.Leftpalm.983763	cf1126.633182	SPM1x030408.142594	ANT04.S2M1.607431	4d366f8db0835339ed3c686415599480	SPM1x040108.142616	50.col.lumen.TG.676359	CBE09Aug07.617917	HI.20.35e.2.281673	TVF.2004.Loc4.D10.Rep1.414474	1204BCDNA.486523	nest.WY.2008.3.712186.739059	E3E04.826190	sp1017.486420	WT07L.478428	SE.20101009.GY.ALTFF002.BC.225.415346	TS152.2.299097	must.18.1128116	sp1565.486407	F32Hair.140769	Calh5.385340	FL.3.26a.1.281867	TS1.2.299121	soil1.T3U1.536591	F31Forr.140586	sp0759.486364	Myr.tri.Seat.4.03H10.653706	S00305.543918	fut2negative.day56.70.Regular.1004900	TBH12Aug08.618303	PM8x30308.142380	Turkey.Stool.983766	42265f3f55dd9c4c9b4feaee53b1f4fc	CU3258.141544	75f78e4c6e0dc6e4a62f570c1bc9a339	P.Dois.Rios.SB.414865	21.ill.mucosa.WT.676371	SSBE21Aug08.618423
M11Nstl.140810	0.0	0.80922273021	0.9208680937	0.527114717286	0.464698206785	0.571871260097	0.624291227787	0.743659369952	0.823975411955	0.573051308562	0.560422222222	0.675048275862	0.57035125	0.769676666667	0.517176666667	0.770721854305	0.634572857143	0.591213571429	0.633413231018	0.905415508885	0.441034444444	0.704189757674	0.957233279483	0.708791206897	0.745578998384	0.592038271405	0.590392	0.738770791599	0.926762924071	0.467183489499	0.579162625298	0.578563295638	0.659432374798	0.641349063005	0.566390226171	0.707885654281	0.82224	0.585557092084	0.766830710824	0.723050468498	0.770997576737	0.437392778675	0.494121084991	0.537573573944	0.789662843296	0.598256995153	0.563038772213	0.667526526656	0.382960113086	0.588726025848	0.806761066236	0.594875993538	0.73051276252	0.661899466882	0.55553875	0.635831082391	1.23246111111	0.550281147011	0.72416187399	0.579827043619
B.2004.01.S1.405609	0.80922273021	0.0	0.60213418793	0.809349711779	0.812912843256	0.800165107331	0.870373754557	0.722350773593	0.311275658161	0.781116946132	0.964547777778	0.625437241379	0.644363125	0.532195555556	0.820015833333	0.542925695364	0.916462857143	0.753704285714	0.614148707483	0.556165002025	0.925381111111	0.495430198461	0.55598326448	0.446583965517	0.430266854839	0.756247731875	0.718676	0.408438836207	0.588229858974	0.847595078979	0.810320238663	0.812398578372	0.797137906035	0.700368339409	0.890640056703	0.785584799514	0.741070416667	0.802644746861	0.35132022096	0.937587966788	0.726687023086	0.938010319829	0.849107106691	0.844925228873	0.333358609023	0.774028444714	0.893582711242	0.760877962738	0.836879412718	0.701519854318	0.343725045455	0.813046395302	0.407449352692	0.704043649251	0.754924375	0.815711424051	1.49365777778	0.774266496557	0.533289632063	0.847790125557
C.3037.01.S1.405123	0.9208680937	0.60213418793	0.0	0.905095025063	0.94369597289	0.893987996283	0.965842256231	0.701005356362	0.517232560613	0.872969518739	1.06946888889	0.896030344828	0.919903125	0.847278888889	0.935005277778	0.865348587196	0.879059047619	0.843187142857	0.766057810374	0.49721319742	0.867711111111	0.792049631613	0.392634427197	0.613717701149	0.631914731183	0.840910013118	0.915095	0.640547715517	0.592294602564	0.942795272929	0.934847398568	0.907684889593	0.892740556406	0.792794532138	0.979799874289	0.874921976388	0.551743333333	0.890734239178	0.656628926768	1.03086525103	0.758228377787	1.03857249467	0.924586564195	0.935891038732	0.653910689223	0.869827414735	0.999853027186	0.853105524705	0.942655570617	0.916072549428	0.500130681818	0.90902001749	0.607924198427	0.853488044381	0.826655	0.858486107595	1.43199888889	0.865565014211	0.842324428384	0.939574714692
FL.3.32a.3.281781	0.527114717286	0.809349711779	0.905095025063	0.0	0.537994724311	0.499487756892	0.559773546366	0.696636027569	0.826537468672	0.458248057644	0.556252222222	0.704764137931	0.509453125	0.707073333333	0.481045555556	0.791829183223	0.58886047619	0.567547142857	0.508970401003	0.923225651629	0.595032222222	0.739734686717	0.933908383459	0.762679272031	0.769340263158	0.550972719298	0.618197	0.762243107769	0.920521076923	0.465740125313	0.309955178998	0.360496729323	0.547482531328	0.517071177945	0.548551441103	0.619485689223	0.844393333333	0.481662781955	0.776133107769	0.695048233083	0.690347706767	0.664157468672	0.282084448463	0.35325431338	0.816175902256	0.355513646617	0.605003847118	0.576486265664	0.535597030075	0.717526654135	0.824661742424	0.499566779449	0.765263245614	0.716092907268	0.533631875	0.571977848101	1.09618666667	0.422977481203	0.755714021025	0.462998634085
H55Kc.735962	0.464698206785	0.812912843256	0.94369597289	0.537994724311	0.0	0.495884220222	0.707665047813	0.706831244551	0.824695389982	0.430557142249	0.638286666667	0.733691034483	0.629023125	0.629852222222	0.512048333333	0.829581611479	0.642372380952	0.564212142857	0.512674689626	0.940338069246	0.624156666667	0.755966744497	0.971636634791	0.751901206897	0.763842598566	0.544817105189	0.623844	0.772859647989	0.922515551282	0.547923596564	0.572079928401	0.561268770918	0.608755769231	0.613913708339	0.415571882295	0.608891198144	0.896764583333	0.508644879764	0.798527468434	0.654554597662	0.705503133877	0.703497526652	0.555264104882	0.589728327465	0.830666754386	0.568403805372	0.598262027921	0.609665138518	0.431125946704	0.60225326743	0.820745454545	0.535860678526	0.705416781609	0.579296707917	0.533566875	0.571721946203	1.07307111111	0.476966811278	0.689289369251	0.485460674528
SE.20100928.GY.NF008.BC.093.a.673660	0.571871260097	0.800165107331	0.893987996283	0.499487756892	0.495884220222	0.0	0.657367449151	0.558310044157	0.809505139524	0.389102308348	0.638343333333	0.707663103448	0.55175875	0.783665555556	0.370421111111	0.791847483444	0.438543333333	0.475292857143	0.584632436224	0.918558759674	0.561733333333	0.743445799649	0.931779544482	0.779627720307	0.747847795699	0.37767480873	0.598323	0.757551587644	0.913755923077	0.526687999446	0.498184582339	0.505149271168	0.421387773395	0.6221646506	0.441416049593	0.463390719292	0.820221666667	0.284718565451	0.767404469697	0.701545130674	0.562990627896	0.743242803838	0.52767681736	0.566695510563	0.798351441103	0.51703977492	0.686850404115	0.460388720453	0.548840801914	0.749029188345	0.811534090909	0.453069785403	0.757350344828	0.715623952736	0.487568125	0.507917389241	1.36118222222	0.370238665511	0.74650151117	0.439695908159
UQ288.591065	0.624291227787	0.870373754557	0.965842256231	0.559773546366	0.707665047813	0.657367449151	0.0	0.810259209799	0.877675066331	0.609299951022	0.736746666667	0.762493103448	0.639904375	0.90092	0.730791388889	0.843293156733	0.764333333333	0.685164285714	0.673236088435	0.99313457332	0.713563333333	0.73369711524	1.00769112782	0.815377203065	0.822740322581	0.703856943375	0.670503	0.804205057471	0.96879274359	0.591556844001	0.562143866348	0.509487611089	0.743276999953	0.631466319955	0.732119975314	0.787560309702	0.881069583333	0.652997726135	0.830881666667	0.825221007565	0.845348224823	0.719636940299	0.550414321881	0.519139242958	0.865212255639	0.497683549705	0.705424533431	0.749997741962	0.671385088689	0.721923225806	0.88206669697	0.66517163404	0.805525160315	0.825884352622	0.636424375	0.73301693038	1.39684222222	0.598801349439	0.815811760841	0.6712852578
sp0193.486346	0.743659369952	0.722350773593	0.701005356362	0.696636027569	0.706831244551	0.558310044157	0.810259209799	0.0	0.689641323193	0.593720357751	0.616008888889	0.892529310345	0.579365	0.794218888889	0.623361666667	0.923464503311	0.770168571429	0.696351071429	0.676636479592	0.718012771894	0.804056666667	0.831866587162	0.739398342905	0.736745670498	0.781449578853	0.472178441211	0.802767	0.76121345546	0.757440115385	0.718059573289	0.696674892601	0.671489510341	0.460772045072	0.555253894844	0.758942434862	0.394985385342	0.639347083333	0.616749269942	0.80117592803	0.857287493122	0.213784424506	0.863038710021	0.704555822785	0.717180422535	0.809276666667	0.629372229368	0.822916561352	0.317103932439	0.74938399637	0.886027575442	0.692349	0.683524665362	0.757245493043	0.801234074937	0.51566125	0.643525806962	1.48407666667	0.617162754222	0.86434348226	0.674289124066
EM086.441698	0.823975411955	0.311275658161	0.517232560613	0.826537468672	0.824695389982	0.809505139524	0.877675066331	0.689641323193	0.0	0.778505327939	0.8433	0.686868275862	0.805829375	0.66606	0.827703888889	0.600128587196	0.861917142857	0.788843214286	0.604717253401	0.40648690645	0.855753333333	0.528744869625	0.486057170631	0.448295881226	0.44648687276	0.755873262809	0.769972	0.423722327586	0.440131269231	0.855111183153	0.82758778043	0.823166611391	0.805436897301	0.707741183669	0.90149396043	0.791534125114	0.717327083333	0.808055020586	0.438074318182	0.946759222834	0.692154918801	0.943830628998	0.840023417722	0.848070105634	0.449170701754	0.785514842177	0.91427755327	0.768954078225	0.833601965919	0.747318844953	0.282488212121	0.829178553294	0.409256594071	0.69817201624	0.779086875	0.803720838608	1.19291555556	0.783843321134	0.581928409987	0.854753902104
L08A095.799873	0.573051308562	0.781116946132	0.872969518739	0.458248057644	0.430557142249	0.389102308348	0.609299951022	0.593720357751	0.778505327939	0.0	0.6731	0.761686206897	0.553458125	0.795804444444	0.470175277778	0.791397704194	0.572179047619	0.417036071429	0.500030068027	0.900719120528	0.356562222222	0.711607402044	0.908884995741	0.734525957854	0.725978189964	0.467329399489	0.672565	0.749728376437	0.88373774359	0.485030612358	0.481777207637	0.463181392675	0.489851582198	0.466806978279	0.433530247019	0.517533698893	0.716997083333	0.417072672487	0.765474608586	0.707999401651	0.626383364566	0.718418614072	0.499454267631	0.526225669014	0.785483997494	0.358859891397	0.649156186627	0.484909774276	0.547983875639	0.747541706556	0.80155230303	0.44361298339	0.732284367816	0.658618155877	0.494493125	0.436492484177	0.948283333333	0.408845066014	0.765088278581	0.41527786201
