	M11Nstl.140810	B.2004.01.S1.405609	C.3037.01.S1.405123	FL.3.32a.3.281781	H55Kc.735962	SE.20100928.GY.NF008.BC.093.a.673660	UQ288.591065	sp0193.486346	EM086.441698	L08A095.799873	bb08145b2a3724c42967dc2dbdab5c3b	b76ecf3dd46fcab94418c68c6fcd8ada	ME10May08EB1R1.486639	mf2188.633126	920cce1ef960ffc7343eb5628636a37e	cf1170.632724	6b3f4f4e221ccf8bbfc57e52791ed288	B26.737560	H60Do.735986	10.8.12.rk.st.0800.1123130	9f400082bffeb4494d4497ef084ffe94	NA.15.T0.830848	Zambon.Leftpalm.983763	cf1126.633182	SPM1x030408.142594	ANT04.S2M1.607431	4d366f8db0835339ed3c686415599480	SPM1x040108.142616	50.col.lumen.TG.676359	CBE09Aug07.617917	HI.20.35e.2.281673	TVF.2004.Loc4.D10.Rep1.414474	1204BCDNA.486523	nest.WY.2008.3.712186.739059	E3E04.826190	sp1017.486420	WT07L.478428	SE.20101009.GY.ALTFF002.BC.225.415346	TS152.2.299097	must.18.1128116	sp1565.486407	F32Hair.140769	Calh5.385340	FL.3.26a.1.281867	TS1.2.299121	soil1.T3U1.536591	F31Forr.140586	sp0759.486364	Myr.tri.Seat.4.03H10.653706	S00305.543918	fut2negative.day56.70.Regular.1004900	TBH12Aug08.618303	PM8x30308.142380	Turkey.Stool.983766	42265f3f55dd9c4c9b4feaee53b1f4fc	CU3258.141544	75f78e4c6e0dc6e4a62f570c1bc9a339	P.Dois.Rios.SB.414865	21.ill.mucosa.WT.676371	SSBE21Aug08.618423
920cce1ef960ffc7343eb5628636a37e	0.585668055556	0.768481111111	0.927217222222	0.474083611111	0.523988333333	0.283642777778	0.725624166667	0.672309722222	0.76403	0.410704722222	0.573873333333	0.756463448276	0.71461875	0.856392222222	0.0	0.769479444444	0.451478571429	0.373446428571	0.560389722222	0.920643888889	0.484097777778	0.801323333333	0.974535	0.839289166667	0.781887777778	0.575718333333	0.57765	0.783918055556	0.942946944444	0.476875833333	0.523106666667	0.523530833333	0.510020555556	0.739431388889	0.356038333333	0.623409166667	0.840410833333	0.415659444444	0.805610277778	0.678597222222	0.715426111111	0.734852222222	0.556194444444	0.570095277778	0.825348611111	0.618459722222	0.676145833333	0.616504444444	0.574771944444	0.809980833333	0.871826944444	0.492618888889	0.772565	0.782293055556	0.526511875	0.528326111111	1.21263666667	0.498231944444	0.777562777778	0.468346944444
cf1170.632724	0.780046843267	0.463600794702	0.857138984547	0.79437589404	0.808772803532	0.789291302428	0.852071037528	0.919343509934	0.647778631347	0.807837969095	0.859247777778	0.36668862069	0.745380625	0.778497777778	0.769479444444	0.0	0.86185047619	0.781580357143	0.643780551876	0.775208322296	0.79159	0.478358587196	0.87358384106	0.63376196468	0.459313465784	0.821810772627	0.579158	0.421105364238	0.798183443709	0.840586445916	0.804934033413	0.786825496689	0.853920110375	0.872091258278	0.887322781457	0.87205785872	0.917356666667	0.782085209713	0.348681081678	0.907060507726	0.942380264901	0.909821081678	0.818736732892	0.811095099338	0.399839006623	0.829170573951	0.888442737307	0.86163589404	0.808078057395	0.673277306843	0.55918794702	0.813381324503	0.527647174393	0.75480419426	0.696704375	0.853278940397	1.38199777778	0.742001236203	0.412641545254	0.85262790287
6b3f4f4e221ccf8bbfc57e52791ed288	0.610381904762	0.915359047619	1.01306428571	0.536656190476	0.661246666667	0.461464285714	0.762052857143	0.782537142857	0.948532857143	0.501493333333	0.45875	0.762051428571	0.61951375	0.849721111111	0.451478571429	0.86185047619	0.0	0.497636190476	0.742963333333	1.04993571429	0.57807	0.858305714286	0.984395238095	0.893806190476	0.855159047619	0.618371904762	0.635434	0.76562952381	0.979606190476	0.362643809524	0.657841904762	0.60305047619	0.644947619048	0.730822857143	0.510027619048	0.625634761905	0.817092380952	0.522315714286	0.871014761905	0.745124285714	0.789589047619	0.802987142857	0.64077	0.63451	0.885375238095	0.654877142857	0.748395238095	0.648977619048	0.594473809524	0.869875714286	0.927097142857	0.393134285714	0.828483809524	0.827846190476	0.66653	0.374221904762	0.855553333333	0.544348095238	0.833653333333	0.31390952381
B26.737560	0.618092857143	0.752559285714	0.905793928571	0.410775	0.585132857143	0.468822142857	0.657383571429	0.589590357143	0.8157825	0.479545357143	0.477386666667	0.758976428571	0.682925	0.757888888889	0.373446428571	0.781580357143	0.497636190476	0.0	0.598819285714	0.827291071429	0.750634444444	0.767396428571	0.941028214286	0.743260357143	0.706361785714	0.567591428571	0.628	0.74336	0.908870357143	0.497351071429	0.537534642857	0.500076785714	0.481858928571	0.622438214286	0.508239642857	0.629466071429	0.774998333333	0.510483571429	0.7646125	0.746296785714	0.665745	0.768390714286	0.548523571429	0.5156125	0.761977142857	0.534778571429	0.706769642857	0.555465357143	0.578387142857	0.733131071429	0.793007857143	0.442972142857	0.712120714286	0.607809642857	0.522971875	0.560971785714	0.983338888889	0.43796	0.727341071429	0.460571785714
H60Do.735986	0.595204361874	0.602728286565	0.770699294218	0.50812566416	0.514619311224	0.577606730442	0.686038758503	0.679934289966	0.60978692602	0.506121611395	0.645785555556	0.600781034483	0.734258125	0.574526666667	0.560389722222	0.643780551876	0.742963333333	0.598819285714	0.0	0.696097993197	0.619968888889	0.569433039966	0.770768061224	0.550078850575	0.560529444444	0.576348622449	0.640207	0.547866659483	0.722389628205	0.613870867347	0.528467446301	0.527191560374	0.599860901361	0.493361909014	0.613906913265	0.637908069728	0.843508333333	0.59053332483	0.577269444444	0.752168095238	0.710473095238	0.768925778252	0.546428173599	0.559078556338	0.63887414787	0.479834608844	0.667675966201	0.600755654762	0.570045578231	0.589664474506	0.610062242424	0.597592015306	0.549290574713	0.554162491497	0.527019375	0.612703227848	1.21563555556	0.537553193027	0.582070262812	0.586727831633
10.8.12.rk.st.0800.1123130	0.926059757674	0.554887176995	0.503941754482	0.921972030075	0.938472064155	0.917866123218	0.986867553971	0.72227185947	0.385064998856	0.890515114991	1.07314444444	0.977888275862	0.858535	0.643016666667	0.920643888889	0.775208322296	1.04993571429	0.827291071429	0.696097993197	0.0	0.759872222222	0.759658526477	0.255341706721	0.533170172414	0.555756164875	0.868218210794	0.766493	0.544864389368	0.430558576923	0.973332191743	0.942374105012	0.932395840122	0.912152412424	0.817755080448	1.00961133096	0.906970276986	0.56808125	0.921054180244	0.663705618687	1.04633003095	0.784136698574	1.06802441365	0.951283435805	0.954310334507	0.685761716792	0.896809082485	1.01326679647	0.873597814664	0.946789387984	0.856267013528	0.507106772727	0.937325735234	0.585959298246	0.766122301426	0.8060975	0.89363096519	1.46484888889	0.89129253055	0.771641668857	0.959506737271
9f400082bffeb4494d4497ef084ffe94	0.618527777778	0.813375555556	0.953393333333	0.571336666667	0.446225555556	0.559482222222	0.681233333333	0.664148888889	0.700038888889	0.524875555556	0.637473333333	0.71863	0.773364444444	0.747516666667	0.484097777778	0.79159	0.57807	0.750634444444	0.619968888889	0.759872222222	0.0	0.843791111111	1.04286222222	0.780294444444	0.917911111111	0.566898888889	0.559671111111	0.827736666667	0.869105555556	0.670621111111	0.539311111111	0.613763333333	0.579034444444	0.659848888889	0.513424444444	0.798911111111	0.833328888889	0.568672222222	0.785562222222	0.813981111111	0.730905555556	0.684005555556	0.604551111111	0.588594444444	0.815332222222	0.719056666667	0.676308888889	0.745176666667	0.618981111111	0.751366666667	0.849015555556	0.538081111111	0.693725555556	0.742745555556	0.571923333333	0.762165555556	1.19285333333	0.568064444444	0.661073333333	0.567678888889
NA.15.T0.830848	0.685226042003	0.500844507898	0.784165862484	0.712825438596	0.754832631183	0.740136606411	0.73659412001	0.839081251151	0.524028000915	0.71152262138	0.73034	0.615566551724	0.696711875	0.786653333333	0.801323333333	0.478358587196	0.858305714286	0.767396428571	0.569433039966	0.759658526477	0.843791111111	0.0	0.77579310821	0.514655363985	0.506104901434	0.671426900996	0.694357	0.502023850575	0.674936025641	0.728657960654	0.702626801909	0.72355358189	0.774316943677	0.733898626663	0.819024933467	0.80879338271	0.83797	0.735647262532	0.421163263889	0.902677434663	0.865584674031	0.836487963753	0.712093508137	0.680078926056	0.440790050125	0.67945237091	0.78324803086	0.773827347895	0.704298522052	0.605473569199	0.574457075758	0.774205575362	0.49388830006	0.647517424889	0.69912875	0.725573924051	1.45561333333	0.708033761821	0.518740170828	0.782669243451
Zambon.Leftpalm.983763	0.969937140549	0.600379185905	0.377659007433	0.949318609023	0.971659448038	0.93241410473	1.00697557601	0.740964157658	0.486825393413	0.910629540034	0.989334444444	0.775984137931	1.015598125	0.788167777778	0.974535	0.87358384106	0.984395238095	0.941028214286	0.770768061224	0.255341706721	1.04286222222	0.77579310821	0.0	0.633489329502	0.627690456989	0.884506911599	0.933225	0.608774942529	0.445429448718	0.992041030756	0.934384057279	0.95410497973	0.931604784347	0.828380443131	1.02362373818	0.925049643018	0.554797083333	0.932666544482	0.675586369949	1.07517183631	0.800186859234	1.07557273987	0.972778137432	0.966422746479	0.704934185464	0.912947770632	1.03817077149	0.896231270833	0.962907956439	0.870245920916	0.534953757576	0.950151987613	0.657502988506	0.772573525338	0.863785625	0.94987818038	1.48032888889	0.908313809685	0.838363061761	0.983113518383
cf1126.633182	0.700672298851	0.458077854406	0.58952105364	0.768935613027	0.750879099617	0.813524885057	0.820510842912	0.742871475096	0.414509961686	0.732079655172	0.714982222222	0.591496551724	0.826585	0.625274444444	0.839289166667	0.63376196468	0.893806190476	0.743260357143	0.550078850575	0.533170172414	0.780294444444	0.514655363985	0.633489329502	0.0	0.32926651341	0.703363524904	0.662299	0.376114904215	0.564561570881	0.806549846743	0.757744128878	0.78495683908	0.78466091954	0.6755551341	0.817704616858	0.790395747126	0.723850416667	0.800206704981	0.44255197318	0.914522528736	0.775817471264	0.880125210728	0.766762662835	0.766978103448	0.512953869732	0.741840823755	0.802490172414	0.705485938697	0.750125785441	0.621152260536	0.318147509579	0.806037796935	0.270274597701	0.602370498084	0.773491875	0.745202203065	1.40271444444	0.747076226054	0.534340785441	0.812788908046
SPM1x030408.142594	0.773492084006	0.442171281362	0.669103019713	0.763742619048	0.768821397849	0.760808458781	0.817962240143	0.773279516129	0.409284166667	0.743890349462	0.883093333333	0.399452068966	0.75349625	0.662437777778	0.781887777778	0.459313465784	0.855159047619	0.706361785714	0.560529444444	0.555756164875	0.917911111111	0.506104901434	0.627690456989	0.32926651341	0.0	0.695077437276	0.612121	0.111590232975	0.547792794872	0.806356980287	0.780887613365	0.761987150538	0.759098557348	0.72680625448	0.845922643369	0.748061523297	0.74301625	0.769562939068	0.334580537634	0.887234901434	0.785425170251	0.888508017058	0.795814575045	0.790220316901	0.379177556391	0.730101218638	0.83565594086	0.727326155914	0.775338924731	0.624824443288	0.363350257576	0.756268539427	0.279336308244	0.614018163082	0.666840625	0.749473765823	1.39978666667	0.734194283154	0.44528413929	0.808095725806
ANT04.S2M1.607431	0.560873424879	0.755860749291	0.843023352645	0.556011967419	0.543615990719	0.378994236143	0.703588318372	0.470620676543	0.758855551235	0.468429548552	0.751873333333	0.812115862069	0.507931875	0.810077777778	0.575718333333	0.821810772627	0.618371904762	0.567591428571	0.576348622449	0.868218210794	0.566898888889	0.671426900996	0.884506911599	0.703363524904	0.695077437276	0.0	0.711141	0.706210007184	0.796083038462	0.57534364921	0.56106300716	0.546302316899	0.418923207236	0.582872503336	0.587187888134	0.420727351681	0.724572916667	0.465892934216	0.718570498737	0.769306946355	0.491545413733	0.787569776119	0.591229783002	0.580111742958	0.748823834586	0.495878155145	0.721547090375	0.399338695483	0.567372661497	0.778371664932	0.750883424242	0.553655377115	0.695918687235	0.665596129999	0.532731875	0.539892389241	1.32866666667	0.46471586151	0.7642660841	0.551739629413
4d366f8db0835339ed3c686415599480	0.475963	0.700804	0.744324	0.574078	0.474993	0.587526	0.638723	0.72629	0.658179	0.52647	0.667486666667	0.528028	0.69067	0.596304444444	0.57765	0.579158	0.635434	0.628	0.640207	0.766493	0.559671111111	0.694357	0.933225	0.662299	0.612121	0.711141	0.0	0.499186	0.844112	0.614871	0.609034	0.604275	0.649336	0.696031	0.639324	0.802254	0.879857	0.539643	0.679882	0.700607	0.742385	0.682313	0.607654	0.608911	0.734316	0.659236	0.702951	0.675829	0.620791	0.677322	0.785395	0.600482	0.588584	0.753102	0.544434	0.67091	1.34607666667	0.555838	0.51975	0.668832
SPM1x040108.142616	0.75475273021	0.414983979885	0.649070258621	0.766141616541	0.773944022989	0.750167816092	0.809877801724	0.772632550287	0.42366174569	0.739020596264	0.931933333333	0.305646206897	0.745701875	0.440153333333	0.783918055556	0.421105364238	0.76562952381	0.74336	0.547866659483	0.544864389368	0.827736666667	0.502023850575	0.608774942529	0.376114904215	0.111590232975	0.706210007184	0.499186	0.0	0.487273128205	0.814252600575	0.759810190931	0.779257614943	0.744098340517	0.720198239943	0.845355675287	0.733748103448	0.79149375	0.75968746408	0.311222492816	0.895943943966	0.77302112069	0.888898784648	0.786298209765	0.785934577465	0.366163834586	0.724389662356	0.866496495224	0.720653656609	0.783727320402	0.623054183143	0.33842180303	0.786500344828	0.274131063218	0.60292183908	0.694221875	0.730694177215	1.22067444444	0.732786041667	0.4264282523	0.813112528736
50.col.lumen.TG.676359	0.911979806139	0.605051012821	0.612311423077	0.927417102564	0.932509794872	0.902199435897	0.960788294872	0.753560858974	0.421320717949	0.893680884615	0.983131111111	0.931731724138	0.78291625	0.611853333333	0.942946944444	0.798183443709	0.979606190476	0.908870357143	0.722389628205	0.430558576923	0.869105555556	0.674936025641	0.445429448718	0.564561570881	0.547792794872	0.796083038462	0.844112	0.487273128205	0.0	0.937344461538	0.908270859189	0.895282115385	0.927637230769	0.820395128205	1.01918417949	0.893756128205	0.657452083333	0.918918782051	0.668936692308	1.06515760256	0.802134397436	1.05774930769	0.943906871609	0.916947887324	0.66390975641	0.868377474359	1.01837429487	0.861583435897	0.932196679487	0.773599076923	0.416501333333	0.924398346154	0.555894705128	0.713547717949	0.830951875	0.893889177215	1.42541444444	0.893015717949	0.699608134034	0.946743935897
