	M11Nstl.140810	B.2004.01.S1.405609	C.3037.01.S1.405123	FL.3.32a.3.281781	H55Kc.735962	SE.20100928.GY.NF008.BC.093.a.673660	UQ288.591065	sp0193.486346	EM086.441698	L08A095.799873	bb08145b2a3724c42967dc2dbdab5c3b	b76ecf3dd46fcab94418c68c6fcd8ada	ME10May08EB1R1.486639	mf2188.633126	920cce1ef960ffc7343eb5628636a37e	cf1170.632724	6b3f4f4e221ccf8bbfc57e52791ed288	B26.737560	H60Do.735986	10.8.12.rk.st.0800.1123130	9f400082bffeb4494d4497ef084ffe94	NA.15.T0.830848	Zambon.Leftpalm.983763	cf1126.633182	SPM1x030408.142594	ANT04.S2M1.607431	4d366f8db0835339ed3c686415599480	SPM1x040108.142616	50.col.lumen.TG.676359	CBE09Aug07.617917	HI.20.35e.2.281673	TVF.2004.Loc4.D10.Rep1.414474	1204BCDNA.486523	nest.WY.2008.3.712186.739059	E3E04.826190	sp1017.486420	WT07L.478428	SE.20101009.GY.ALTFF002.BC.225.415346	TS152.2.299097	must.18.1128116	sp1565.486407	F32Hair.140769	Calh5.385340	FL.3.26a.1.281867	TS1.2.299121	soil1.T3U1.536591	F31Forr.140586	sp0759.486364	Myr.tri.Seat.4.03H10.653706	S00305.543918	fut2negative.day56.70.Regular.1004900	TBH12Aug08.618303	PM8x30308.142380	Turkey.Stool.983766	42265f3f55dd9c4c9b4feaee53b1f4fc	CU3258.141544	75f78e4c6e0dc6e4a62f570c1bc9a339	P.Dois.Rios.SB.414865	21.ill.mucosa.WT.676371	SSBE21Aug08.618423
M11Nstl.140810	0.0	0.802079418417	0.928476332795	0.546707447496	0.476657011309	0.576615799677	0.632247512116	0.757827786753	0.823269127625	0.575280549273	0.552995555556	0.707348965517	0.66658625	0.72483	0.576266388889	0.773509227373	0.643808095238	0.61753	0.601684135703	0.92330993538	0.462994444444	0.69944723748	0.959874765751	0.721321819923	0.764362261712	0.575178432956	0.560415	0.75727726979	0.913777560582	0.472917770598	0.57816849642	0.587509854604	0.667933699515	0.653592907916	0.564451130856	0.697552778675	0.84854	0.57962180937	0.782791357027	0.740145072698	0.754463780291	0.458965153473	0.511752206148	0.533631109155	0.788548885299	0.615798336026	0.56435907916	0.647791147011	0.391929402262	0.611361938611	0.821242600969	0.609998481422	0.730082358643	0.662492859451	0.586761875	0.604064216478	1.28164444444	0.547373828756	0.725636849758	0.594833925687
B.2004.01.S1.405609	0.802079418417	0.0	0.597715945727	0.813894122807	0.813694694208	0.800447553665	0.870815933576	0.702346318348	0.33176291616	0.772869129202	0.895523333333	0.569565517241	0.7115725	0.604247777778	0.815493888889	0.515134878587	0.868664285714	0.838510357143	0.606236088435	0.558720149858	0.76054	0.475619615229	0.604608886189	0.416498275862	0.427907293907	0.75900946132	0.770529	0.426687435345	0.550711679487	0.854252033212	0.822987828162	0.81266181855	0.79997727825	0.703621028757	0.886591539085	0.782515492102	0.872374583333	0.803877788578	0.34574665404	0.940928193601	0.738999060348	0.945931098081	0.829609801085	0.817139542254	0.358177957393	0.784153973269	0.894739279941	0.766383228028	0.837030562981	0.71288635796	0.334073742424	0.820727533414	0.409726588022	0.7008800081	0.692731875	0.777900648734	1.49116888889	0.778218566221	0.552772063075	0.847523369785
C.3037.01.S1.405123	0.928476332795	0.597715945727	0.0	0.912658847118	0.94512896808	0.893863255356	0.963096233056	0.701845142108	0.51708433097	0.870293217632	0.989313333333	0.936250689655	0.883394375	0.658728888889	0.942931388889	0.863687593819	0.951145714286	0.902503928571	0.776876237245	0.499735613249	0.983366666667	0.790083502405	0.391744498251	0.574954578544	0.654358682796	0.84313319742	0.918923	0.648882320402	0.609552448718	0.944625738432	0.92314646778	0.908521771972	0.88604874836	0.792851043944	0.985858672934	0.879527825754	0.534834583333	0.888676358767	0.657622638889	1.03201906121	0.758362172059	1.03764313433	0.939439457505	0.926667623239	0.632128834586	0.867753655444	1.00221847171	0.844957703323	0.939032599475	0.909114432882	0.453607090909	0.91028516725	0.618925783424	0.854828477263	0.876848125	0.875430126582	1.42897222222	0.869577549191	0.841768068331	0.939616774158
FL.3.32a.3.281781	0.546707447496	0.813894122807	0.912658847118	0.0	0.524325588972	0.505161441103	0.547378972431	0.677618759398	0.811755250627	0.44888858396	0.501304444444	0.73780862069	0.6841175	0.648248888889	0.520011111111	0.783065916115	0.539824285714	0.504690714286	0.50123433584	0.932459674185	0.548982222222	0.719446553885	0.947903383459	0.756871417625	0.76652093985	0.541730451128	0.555158	0.773090952381	0.920017371795	0.453941629073	0.296024295943	0.365945877193	0.536505263158	0.512662092732	0.55777481203	0.61139245614	0.809065	0.484720952381	0.778667080201	0.695489699248	0.703809448622	0.665567869674	0.273413056058	0.32233290493	0.808572706767	0.376751478697	0.605405363409	0.579140764411	0.521903295739	0.715154974937	0.83351519697	0.481073370927	0.764212180451	0.723721729323	0.55914125	0.563650601266	1.29716444444	0.420913909774	0.75598651774	0.458045802005
H55Kc.735962	0.476657011309	0.813694694208	0.94512896808	0.524325588972	0.0	0.501039552102	0.70679682745	0.708413352552	0.821105304209	0.427804452726	0.625095555556	0.739552413793	0.624104375	0.495281111111	0.52017	0.79405187638	0.586584761905	0.578564285714	0.504317270408	0.940433188391	0.563518888889	0.752754498284	0.97492852693	0.72732302682	0.761381962366	0.543385182815	0.512254	0.770077873563	0.931038141026	0.548336112497	0.56190522673	0.560775454929	0.608211897764	0.625071237519	0.413003186612	0.613020415553	0.852394583333	0.510291357052	0.786701344697	0.651586581843	0.703841255098	0.710973784648	0.571183254973	0.59690693662	0.820151716792	0.57410566376	0.599456333578	0.611393555759	0.434056963947	0.59953628512	0.835885848485	0.540147522149	0.703731972172	0.583717514414	0.70958875	0.58057960443	0.922593333333	0.47968185206	0.701373390276	0.485260540501
SE.20100928.GY.NF008.BC.093.a.673660	0.576615799677	0.800447553665	0.893863255356	0.505161441103	0.501039552102	0.0	0.655256638634	0.5570868374	0.810999787283	0.394363901193	0.567637777778	0.710732758621	0.578835	0.697687777778	0.321862222222	0.780149006623	0.575164285714	0.463958571429	0.576765752551	0.912756020367	0.477152222222	0.742544661478	0.934038056306	0.794085766284	0.759013951613	0.377191880333	0.614057	0.751557801724	0.916360589744	0.524711260737	0.509789403341	0.506913760272	0.421468846666	0.62072291253	0.439482972553	0.462649480909	0.82893875	0.284062641843	0.765296256313	0.701919023384	0.560770261223	0.739426034115	0.543915081374	0.545595035211	0.802852067669	0.520593394293	0.676111094783	0.460225767121	0.553335737975	0.739185556712	0.819344151515	0.451498358942	0.753574446461	0.714697000618	0.51086375	0.504624683544	1.08203333333	0.36870266866	0.745773350854	0.443112153948
UQ288.591065	0.632247512116	0.870815933576	0.963096233056	0.547378972431	0.70679682745	0.655256638634	0.0	0.809294629232	0.880529991995	0.603903824532	0.794104444444	0.808175862069	0.7161175	0.807623333333	0.692715277778	0.83562602649	0.712878095238	0.716208214286	0.684447232143	0.989228954175	0.785173333333	0.735538592351	1.00799145045	0.805747337165	0.813035483871	0.700944223973	0.688157	0.813619597701	0.953049589744	0.59281443059	0.549116181384	0.508077324892	0.742169011127	0.633277694952	0.733418344712	0.787333025206	0.983687083333	0.651172669675	0.828725580808	0.825449566713	0.843878667289	0.713706897655	0.563245587703	0.541868855634	0.861912005013	0.502323325295	0.722190330639	0.748856643713	0.668067430905	0.717848220604	0.884879484848	0.66458887789	0.81109183908	0.82579831582	0.723694375	0.733303117089	1.19594666667	0.599192777919	0.802300551905	0.671826564377
sp0193.486346	0.757827786753	0.702346318348	0.701845142108	0.677618759398	0.708413352552	0.5570868374	0.809294629232	0.0	0.689760921775	0.6023589523	0.876872222222	0.880124137931	0.658429375	0.791724444444	0.665773888889	0.926285761589	0.79028952381	0.691220714286	0.67712255102	0.724681651731	0.716272222222	0.838590191648	0.742218564189	0.746562835249	0.777445170251	0.471679659012	0.794103	0.767462255747	0.773219641026	0.713606722084	0.679384892601	0.670609311262	0.46151519089	0.555134203956	0.757301934924	0.395626935988	0.672000833333	0.618595259104	0.801711344697	0.849306863824	0.212723830288	0.876200692964	0.703489186257	0.706904260563	0.808873822055	0.629062755225	0.822135958854	0.314648497749	0.747436412012	0.874850707596	0.703188909091	0.68383238753	0.756757374471	0.803863634159	0.72595	0.635212737342	1.47909555556	0.614535576831	0.862778830486	0.676668008642
EM086.441698	0.823269127625	0.33176291616	0.51708433097	0.811755250627	0.821105304209	0.810999787283	0.880529991995	0.689760921775	0.0	0.792148172913	0.908853333333	0.60865	0.7507975	0.319656666667	0.810391944444	0.625583686534	0.896206190476	0.718359285714	0.609893078231	0.406217657823	0.801133333333	0.526425890897	0.490788430924	0.402081321839	0.434083557348	0.754010462031	0.835318	0.411518512931	0.463638089744	0.861005225824	0.842600835322	0.825287451967	0.804393975297	0.698296579369	0.897516108188	0.791222274703	0.649559166667	0.806962867109	0.468036925505	0.942031946355	0.699438942132	0.947413795309	0.837389439421	0.83898778169	0.448285601504	0.780232610933	0.912048273328	0.764956506176	0.832912278134	0.7377144641	0.292239227273	0.829966590805	0.421547374471	0.691235126944	0.766868125	0.785929984177	1.34660888889	0.784473942132	0.626648804205	0.856305036597
L08A095.799873	0.575280549273	0.772869129202	0.870293217632	0.44888858396	0.427804452726	0.394363901193	0.603903824532	0.6023589523	0.792148172913	0.0	0.673792222222	0.759536206897	0.513801875	0.703423333333	0.3176725	0.802619470199	0.62767	0.485346071429	0.499639047619	0.896274482538	0.493943333333	0.714016160562	0.910586867547	0.735865862069	0.729433449821	0.46351016184	0.603047	0.730838843391	0.882908923077	0.487943787753	0.492357159905	0.466439550681	0.482299258944	0.479634227002	0.426183002555	0.517673089864	0.653371666667	0.415011648211	0.759916590909	0.718797496561	0.620972536201	0.719852835821	0.511942658228	0.537888591549	0.787551616541	0.359141060477	0.652100793534	0.490743490204	0.546073198467	0.729697242456	0.790877242424	0.436906309625	0.72399030853	0.665643091993	0.501936875	0.454040712025	1.01193888889	0.410300093697	0.760391392904	0.427038275128
