	M11Nstl.140810	B.2004.01.S1.405609	C.3037.01.S1.405123	FL.3.32a.3.281781	H55Kc.735962	SE.20100928.GY.NF008.BC.093.a.673660	UQ288.591065	sp0193.486346	EM086.441698	L08A095.799873	bb08145b2a3724c42967dc2dbdab5c3b	b76ecf3dd46fcab94418c68c6fcd8ada	ME10May08EB1R1.486639	mf2188.633126	920cce1ef960ffc7343eb5628636a37e	cf1170.632724	6b3f4f4e221ccf8bbfc57e52791ed288	B26.737560	H60Do.735986	10.8.12.rk.st.0800.1123130	9f400082bffeb4494d4497ef084ffe94	NA.15.T0.830848	Zambon.Leftpalm.983763	cf1126.633182	SPM1x030408.142594	ANT04.S2M1.607431	4d366f8db0835339ed3c686415599480	SPM1x040108.142616	50.col.lumen.TG.676359	CBE09Aug07.617917	HI.20.35e.2.281673	TVF.2004.Loc4.D10.Rep1.414474	1204BCDNA.486523	nest.WY.2008.3.712186.739059	E3E04.826190	sp1017.486420	WT07L.478428	SE.20101009.GY.ALTFF002.BC.225.415346	TS152.2.299097	must.18.1128116	sp1565.486407	F32Hair.140769	Calh5.385340	FL.3.26a.1.281867	TS1.2.299121	soil1.T3U1.536591	F31Forr.140586	sp0759.486364	Myr.tri.Seat.4.03H10.653706	S00305.543918	fut2negative.day56.70.Regular.1004900	TBH12Aug08.618303	PM8x30308.142380	Turkey.Stool.983766	42265f3f55dd9c4c9b4feaee53b1f4fc	CU3258.141544	75f78e4c6e0dc6e4a62f570c1bc9a339	P.Dois.Rios.SB.414865	21.ill.mucosa.WT.676371	SSBE21Aug08.618423
bb08145b2a3724c42967dc2dbdab5c3b	0.524487777778	0.98218	1.05176777778	0.541351111111	0.74549	0.563663333333	0.773271111111	0.773918888889	0.984764444444	0.641852222222	0.0	0.761562222222	0.700264444444	0.800161111111	0.54306	0.845247777778	0.594932222222	0.508825555556	0.836427777778	1.09650444444	0.644372222222	0.876677777778	0.944787777778	0.974006666667	0.923555555556	0.497662222222	0.667031111111	0.972054444444	0.972905555556	0.650484444444	0.639987777778	0.586248888889	0.578025555556	0.709358888889	0.552641111111	0.723271111111	0.850308888889	0.517087777778	0.874601111111	0.802417777778	0.456456666667	0.756144444444	0.553698888889	0.520751111111	0.82549	0.801014444444	0.636298888889	0.824887777778	0.471922222222	0.880858888889	0.933524444444	0.735618888889	0.880475555556	0.82375	0.579672222222	0.725262222222	1.14125777778	0.516385555556	0.964492222222	0.64058
b76ecf3dd46fcab94418c68c6fcd8ada	0.758394137931	0.557849310345	0.796376206897	0.7342	0.753767586207	0.807177586207	0.817727931034	0.934833448276	0.695637586207	0.822323103448	0.761562222222	0.0	0.8496825	0.695311111111	0.724869310345	0.423944137931	0.789024285714	0.789038571429	0.634465172414	0.797593793103	0.664642222222	0.612171724138	0.942407586207	0.647994827586	0.442196206897	0.793453103448	0.579505	0.455649655172	0.674366206897	0.74501862069	0.721676551724	0.7242	0.807578275862	0.814958965517	0.826833103448	0.844056896552	0.94487125	0.812597931034	0.44108	0.862285862069	0.911582413793	0.913653793103	0.750769310345	0.750711034483	0.414282758621	0.767832758621	0.842812068966	0.832504827586	0.743372758621	0.72738862069	0.766723448276	0.784196896552	0.530324827586	0.787494482759	0.77211375	0.838754827586	1.08062666667	0.689213448276	0.453507931034	0.786137241379
ME10May08EB1R1.486639	0.58458625	0.904636875	0.80964875	0.69112	0.57109375	0.6216025	0.6758	0.5741425	0.786239375	0.5582825	0.700264444444	0.8496825	0.0	0.866848888889	0.685465625	0.74089	0.644401875	0.58532875	0.64570125	0.946384375	0.679416666667	0.714996875	0.87251	0.7380525	0.680970625	0.55049	0.64041	0.729825625	0.768575	0.59663	0.622129375	0.546426875	0.59660375	0.411466875	0.54339125	0.71540875	0.703640625	0.60831375	0.73347625	0.764169375	0.707440625	0.685503125	0.4908875	0.53121625	0.709700625	0.548455	0.574953125	0.58738875	0.65713	0.7171175	0.859279375	0.496948125	0.858166875	0.68797625	0.5530175	0.600805625	1.05442555556	0.64045125	0.762709375	0.583125
mf2188.633126	0.819384444444	0.531565555556	0.556234444444	0.7087	0.604405555556	0.713358888889	0.90119	0.767181111111	0.63759	0.715076666667	0.800161111111	0.695311111111	0.866848888889	0.0	0.746202222222	0.68796	0.824257777778	0.79683	0.610567777778	0.846856666667	0.707307777778	0.690333333333	0.657726666667	0.721306666667	0.653778888889	0.862655555556	0.701316666667	0.398804444444	0.687674444444	0.719052222222	0.732796666667	0.79057	0.828218888889	0.720645555556	0.700328888889	0.7636	0.720326666667	0.807904444444	0.623092222222	0.951852222222	0.861134444444	0.938243333333	0.762082222222	0.85919	0.630032222222	0.799935555556	0.742607777778	0.704434444444	0.778067777778	0.738127777778	0.463286666667	0.805362222222	0.49175	0.58168	0.685158888889	0.795704444444	1.18427777778	0.77688	0.600654444444	0.787767777778
920cce1ef960ffc7343eb5628636a37e	0.550431388889	0.818445833333	0.933356944444	0.550145	0.446425	0.354131944444	0.714138888889	0.662584722222	0.863873055556	0.353533333333	0.54306	0.724869310345	0.685465625	0.746202222222	0.0	0.814911944444	0.442725238095	0.389961785714	0.61514	0.926451666667	0.416151111111	0.8567175	0.9531625	0.796671111111	0.825657222222	0.576544444444	0.589021	0.791508611111	0.946555555556	0.498151944444	0.557599166667	0.526059722222	0.490304166667	0.675403888889	0.382873333333	0.630061111111	0.80789	0.478533888889	0.795519722222	0.678683055556	0.620296944444	0.726285	0.5205525	0.5183425	0.847230833333	0.601178888889	0.658809444444	0.564645	0.501303333333	0.7384475	0.849475	0.502959722222	0.753261666667	0.702728055556	0.514146875	0.565654444444	1.11719777778	0.421204166667	0.761686944444	0.417053888889
cf1170.632724	0.762565452539	0.511996666667	0.888866512141	0.809590463576	0.797944569536	0.778581236203	0.824332825607	0.926565474614	0.602927196468	0.800446777042	0.845247777778	0.423944137931	0.74089	0.68796	0.814911944444	0.0	0.868551428571	0.722495	0.618707549669	0.792943487859	0.903728888889	0.496817328918	0.861268520971	0.624334768212	0.43495013245	0.818275320088	0.551093	0.473201743929	0.75871607064	0.830971766004	0.809769785203	0.775192362031	0.861457792494	0.856573487859	0.870617306843	0.881889028698	0.931829583333	0.777888653422	0.408627748344	0.913918785872	0.923606821192	0.910493576159	0.817993178808	0.818156578366	0.384688057395	0.802398874172	0.896185540839	0.867270905077	0.792791346578	0.683871015453	0.562013620309	0.790844525386	0.540946181015	0.781498918322	0.78677375	0.839842163355	1.48733444444	0.751459139073	0.374945209713	0.838557373068
6b3f4f4e221ccf8bbfc57e52791ed288	0.563256666667	0.943732380952	0.99802952381	0.659905238095	0.621564761905	0.487831904762	0.72655	0.887457619048	0.916947619048	0.56713	0.594932222222	0.789024285714	0.644401875	0.824257777778	0.442725238095	0.868551428571	0.0	0.523901428571	0.696637619048	1.05410380952	0.572695555556	0.874693809524	1.00074714286	0.858623333333	0.812704761905	0.660535238095	0.639146	0.848255714286	1.01127571429	0.51361	0.657152857143	0.626938095238	0.659852857143	0.73343	0.492900952381	0.641286666667	0.807994285714	0.574862857143	0.877004761905	0.717786190476	0.818951904762	0.795604285714	0.608483809524	0.575524761905	0.884083809524	0.666306190476	0.791532857143	0.619072380952	0.673889047619	0.809225714286	0.881768095238	0.29322047619	0.819934285714	0.957444761905	0.47572125	0.534005238095	1.18921111111	0.555063809524	0.854245714286	0.305144285714
B26.737560	0.574810357143	0.7849925	0.854036428571	0.467541428571	0.569231428571	0.505682142857	0.662479285714	0.689896428571	0.821504285714	0.433643928571	0.508825555556	0.789038571429	0.58532875	0.79683	0.389961785714	0.722495	0.523901428571	0.0	0.668420357143	0.909925357143	0.4711	0.722696071429	0.845834642857	0.823225357143	0.729068214286	0.610224642857	0.672548	0.791257857143	0.833386785714	0.5641525	0.575598928571	0.4646625	0.546482142857	0.580318928571	0.484938571429	0.523567142857	0.8121725	0.479135	0.797949642857	0.722913214286	0.584226785714	0.758319642857	0.536316071429	0.583393571429	0.892336071429	0.542881071429	0.676750714286	0.598568571429	0.594399642857	0.680851785714	0.802125	0.473441071429	0.741394642857	0.628269642857	0.550910625	0.455578214286	1.00240444444	0.501072857143	0.814111071429	0.508196785714
H60Do.735986	0.601535880452	0.606663090986	0.771137240646	0.482149636591	0.512371496599	0.58432099915	0.691126785714	0.668887568027	0.604161857993	0.501175663265	0.836427777778	0.634465172414	0.64570125	0.610567777778	0.61514	0.618707549669	0.696637619048	0.668420357143	0.0	0.705517504252	0.691313333333	0.563542959184	0.765396322279	0.542529521073	0.549098449821	0.578720761054	0.696218	0.551484252874	0.734389423077	0.623605144558	0.541368162291	0.518635914116	0.593484868197	0.501676947279	0.629642006803	0.646332933673	0.74686375	0.585242678571	0.591918768939	0.75129769983	0.696467210884	0.774783976546	0.548647522604	0.548868697183	0.614971278195	0.503577623299	0.685395532697	0.594773056973	0.563541760204	0.588501623309	0.601191348485	0.60822292517	0.535885523291	0.558816760204	0.568565625	0.61086278481	1.46397777778	0.527970629252	0.588485663601	0.576922576531
10.8.12.rk.st.0800.1123130	0.929233570275	0.537155872823	0.50089558592	0.933725952381	0.937849031568	0.910777295316	0.987115933809	0.728777292261	0.400566669716	0.897386746167	1.09650444444	0.797593793103	0.946384375	0.846856666667	0.926451666667	0.792943487859	1.05410380952	0.909925357143	0.705517504252	0.0	1.02000888889	0.754857171079	0.249219148676	0.538442624521	0.559310206093	0.865063997963	0.894656	0.517056170977	0.419894282051	0.968546719313	0.933014343675	0.931854295316	0.914383582485	0.822813798371	1.00826392974	0.900014156823	0.676495833333	0.917456484725	0.659044368687	1.06014501032	0.784061887984	1.05074653518	0.949880940325	0.934616443662	0.649456842105	0.891988664969	1.01062321087	0.875081922607	0.94856252444	0.853564932362	0.452095439394	0.93629888391	0.589132123412	0.75942398778	0.86439625	0.897210886076	1.51622444444	0.893734730143	0.753295834428	0.961769411405
9f400082bffeb4494d4497ef084ffe94	0.601848888889	0.772713333333	1.04669222222	0.559941111111	0.517312222222	0.611077777778	0.702183333333	0.932823333333	0.920394444444	0.564397777778	0.644372222222	0.664642222222	0.679416666667	0.707307777778	0.416151111111	0.903728888889	0.572695555556	0.4711	0.691313333333	1.02000888889	0.0	0.771715555556	0.954833333333	0.899138888889	0.868438888889	0.569725555556	0.568527777778	0.79538	0.861111111111	0.602453333333	0.53312	0.600521111111	0.696666666667	0.816394444444	0.625591111111	0.586501111111	0.718976666667	0.682671111111	0.632975555556	0.770866666667	0.674014444444	0.773732222222	0.644701111111	0.625671111111	0.815594444444	0.591298888889	0.757897777778	0.767517777778	0.523117777778	0.776824444444	0.749052222222	0.671053333333	0.923354444444	0.636226666667	0.565253333333	0.706157777778	1.01132333333	0.48658	0.775615555556	0.521005555556
NA.15.T0.830848	0.679243844911	0.494788525719	0.782820559685	0.726977418546	0.75415597958	0.74226808938	0.737195277429	0.828228625826	0.520852796203	0.709716497019	0.876677777778	0.612171724138	0.714996875	0.690333333333	0.8567175	0.496817328918	0.874693809524	0.722696071429	0.563542959184	0.754857171079	0.771715555556	0.0	0.782755336011	0.489074252874	0.507843405018	0.674613393589	0.6882	0.522658182471	0.629582192308	0.733338212801	0.699229761337	0.722835511758	0.771175055653	0.732082501465	0.818765562809	0.813635420537	0.933330833333	0.729797733702	0.427050669192	0.905407018569	0.869626875052	0.829685575693	0.726575316456	0.699608010563	0.429293408521	0.674814923425	0.800769507715	0.769497633275	0.70663269646	0.603013954214	0.536779560606	0.775081305549	0.486450937689	0.652403653025	0.695371875	0.729597705696	1.47900666667	0.708562756716	0.498396162943	0.78295533099
Zambon.Leftpalm.983763	0.957722746365	0.601961194816	0.39719676432	0.947310438596	0.973715775559	0.935527202703	1.00997102477	0.742716403153	0.495505361391	0.91211568569	0.944787777778	0.942407586207	0.87251	0.657726666667	0.9531625	0.861268520971	1.00074714286	0.845834642857	0.765396322279	0.249219148676	0.954833333333	0.782755336011	0.0	0.607861494253	0.639763100358	0.879728586149	0.919496	0.58580216954	0.500398205128	0.989687871987	0.941589212411	0.953421829392	0.931893123311	0.836028411599	1.01756678604	0.924040136824	0.588146666667	0.932674101351	0.671949760101	1.07399095254	0.795948716779	1.08808454158	0.979709801085	0.982398943662	0.686256453634	0.911632019695	1.02969886113	0.894059756757	0.958980433133	0.864784682622	0.53824830303	0.950352511261	0.656541119177	0.779593515203	0.8911675	0.917588370253	1.49966555556	0.907874087275	0.824281498029	0.982989766369
cf1126.633182	0.707372739464	0.435807950192	0.583174425287	0.753062471264	0.732952030651	0.793720076628	0.801340478927	0.753727720307	0.394640938697	0.735688141762	0.974006666667	0.647994827586	0.7380525	0.721306666667	0.796671111111	0.624334768212	0.858623333333	0.823225357143	0.542529521073	0.538442624521	0.899138888889	0.489074252874	0.607861494253	0.0	0.333815114943	0.718009157088	0.830967	0.397286915709	0.519726206897	0.799877298851	0.789632649165	0.782307413793	0.782907509579	0.667956666667	0.832224042146	0.799319310345	0.85929	0.786166551724	0.450994003831	0.932710977011	0.775293544061	0.861179731801	0.770573659004	0.782325900383	0.492869176245	0.726010229885	0.832039348659	0.704812298851	0.750817624521	0.614280862069	0.383084521073	0.799188505747	0.265417490421	0.609667203065	0.77885875	0.733176130268	1.27320555556	0.745155153257	0.540827471264	0.823463754789
SPM1x030408.142594	0.749636203554	0.432844784946	0.658436469534	0.764160175439	0.782773673835	0.762733189964	0.815706272401	0.781440215054	0.451816048387	0.746670770609	0.923555555556	0.442196206897	0.680970625	0.653778888889	0.825657222222	0.43495013245	0.812704761905	0.729068214286	0.549098449821	0.559310206093	0.868438888889	0.507843405018	0.639763100358	0.333815114943	0.0	0.699807491039	0.591447	0.134991379928	0.473422269231	0.808101756272	0.792942171838	0.770146200717	0.764901747312	0.727676433692	0.8493540681	0.741390582437	0.736590833333	0.746437258065	0.33110061828	0.883465510753	0.787709587814	0.889149339019	0.797712025316	0.780005387324	0.38187537594	0.724059802867	0.853200295699	0.726087446237	0.786448557348	0.629989281998	0.362545454545	0.777123862007	0.282620349462	0.615444274194	0.70066875	0.741892753165	1.19540333333	0.739348915771	0.440141826544	0.80590625448
ANT04.S2M1.607431	0.573600080775	0.753747974889	0.842694137516	0.565794461153	0.541977160034	0.380636007852	0.701156176443	0.472375877477	0.759384736962	0.473699846678	0.497662222222	0.793453103448	0.55049	0.862655555556	0.576544444444	0.818275320088	0.660535238095	0.610224642857	0.578720761054	0.865063997963	0.569725555556	0.674613393589	0.879728586149	0.718009157088	0.699807491039	0.0	0.491616	0.698834935345	0.771419294872	0.574103103353	0.562790859189	0.546204433131	0.418897155948	0.583341295422	0.586233089339	0.421932808491	0.746352083333	0.468840775727	0.717758169192	0.76885173315	0.492031396888	0.792565298507	0.597893869801	0.569675352113	0.755651365915	0.490563378885	0.715490859662	0.398796775192	0.568604728983	0.772419365245	0.771053712121	0.552084795006	0.715984373866	0.666043128239	0.5359025	0.50991721519	1.33939333333	0.464003080251	0.753798856767	0.554689622821
4d366f8db0835339ed3c686415599480	0.579952	0.763513	0.86997	0.544016	0.557906	0.617155	0.653976	0.776622	0.748588	0.641889	0.667031111111	0.579505	0.64041	0.701316666667	0.589021	0.551093	0.639146	0.672548	0.696218	0.894656	0.568527777778	0.6882	0.919496	0.830967	0.591447	0.491616	0.0	0.540231	0.772702	0.621806	0.620967	0.585046	0.780736	0.679461	0.702639	0.699118	0.785477	0.622884	0.724817	0.708934	0.734481	0.693811	0.560291	0.593708	0.742923	0.582179	0.609984	0.769534	0.617278	0.766449	0.650381	0.622891	0.687383	0.752019	0.610416	0.687733	0.885173333333	0.533519	0.490509	0.637302
SPM1x040108.142616	0.758485621971	0.420714583333	0.645642564655	0.772080927318	0.777433534483	0.761112686782	0.826580761494	0.751527571839	0.427491012931	0.731621163793	0.972054444444	0.455649655172	0.729825625	0.398804444444	0.791508611111	0.473201743929	0.848255714286	0.791257857143	0.551484252874	0.517056170977	0.79538	0.522658182471	0.58580216954	0.397286915709	0.134991379928	0.698834935345	0.540231	0.0	0.507069461538	0.796529806034	0.776084797136	0.761959511494	0.763804899425	0.72546987069	0.854582227011	0.755367528736	0.755840833333	0.75348408046	0.320540725575	0.895736573276	0.770305969828	0.89187945629	0.789725497288	0.777768327465	0.361048057644	0.721328153736	0.844458383542	0.716450524425	0.782964985632	0.648435306972	0.366607772727	0.772305962644	0.283759181034	0.57725012931	0.628425	0.730153955696	1.16725444444	0.727433534483	0.44531890933	0.815050474138
50.col.lumen.TG.676359	0.915517738288	0.531392012821	0.63494775641	0.932554487179	0.941702448718	0.891231705128	0.967230102564	0.765429089744	0.423585435897	0.879161230769	0.972905555556	0.674366206897	0.768575	0.687674444444	0.946555555556	0.75871607064	1.01127571429	0.833386785714	0.734389423077	0.419894282051	0.861111111111	0.629582192308	0.500398205128	0.519726206897	0.473422269231	0.771419294872	0.772702	0.507069461538	0.0	0.93309624359	0.912034821002	0.899888884615	0.924696974359	0.828463628205	1.00141102564	0.887693102564	0.787015416667	0.918929141026	0.578960833333	1.06702228205	0.790927166667	1.06342725641	0.940696799277	0.919476549296	0.698872474359	0.858442923077	1.01101337179	0.873488730769	0.938326628205	0.767498961538	0.443081363636	0.921522217949	0.523219615385	0.721661961538	0.826025	0.899558702532	1.54157111111	0.893715666667	0.69831086728	0.958515589744
