	M11Nstl.140810	B.2004.01.S1.405609	C.3037.01.S1.405123	FL.3.32a.3.281781	H55Kc.735962	SE.20100928.GY.NF008.BC.093.a.673660	UQ288.591065	sp0193.486346	EM086.441698	L08A095.799873	bb08145b2a3724c42967dc2dbdab5c3b	b76ecf3dd46fcab94418c68c6fcd8ada	ME10May08EB1R1.486639	mf2188.633126	920cce1ef960ffc7343eb5628636a37e	cf1170.632724	6b3f4f4e221ccf8bbfc57e52791ed288	B26.737560	H60Do.735986	10.8.12.rk.st.0800.1123130	9f400082bffeb4494d4497ef084ffe94	NA.15.T0.830848	Zambon.Leftpalm.983763	cf1126.633182	SPM1x030408.142594	ANT04.S2M1.607431	4d366f8db0835339ed3c686415599480	SPM1x040108.142616	50.col.lumen.TG.676359	CBE09Aug07.617917	HI.20.35e.2.281673	TVF.2004.Loc4.D10.Rep1.414474	1204BCDNA.486523	nest.WY.2008.3.712186.739059	E3E04.826190	sp1017.486420	WT07L.478428	SE.20101009.GY.ALTFF002.BC.225.415346	TS152.2.299097	must.18.1128116	sp1565.486407	F32Hair.140769	Calh5.385340	FL.3.26a.1.281867	TS1.2.299121	soil1.T3U1.536591	F31Forr.140586	sp0759.486364	Myr.tri.Seat.4.03H10.653706	S00305.543918	fut2negative.day56.70.Regular.1004900	TBH12Aug08.618303	PM8x30308.142380	Turkey.Stool.983766	42265f3f55dd9c4c9b4feaee53b1f4fc	CU3258.141544	75f78e4c6e0dc6e4a62f570c1bc9a339	P.Dois.Rios.SB.414865	21.ill.mucosa.WT.676371	SSBE21Aug08.618423
bb08145b2a3724c42967dc2dbdab5c3b	0.683333333333	0.864767777778	0.944934444444	0.434554444444	0.635295555556	0.485778888889	0.819373333333	0.790104444444	0.910476666667	0.571933333333	0.0	0.862627777778	0.491592222222	0.863246666667	0.636843333333	0.905994444444	0.638322222222	0.589683333333	0.748597777778	0.980191111111	0.670334444444	0.832191111111	0.963032222222	0.80357	0.78823	0.546264444444	0.675847777778	0.846601111111	0.92712	0.49778	0.533954444444	0.502354444444	0.534591111111	0.714861111111	0.581483333333	0.694357777778	0.904784444444	0.522194444444	0.893398888889	0.792178888889	0.667861111111	0.496915555556	0.563426666667	0.633391111111	0.890366666667	0.753898888889	0.733938888889	0.668248888889	0.635612222222	0.717897777778	0.932072222222	0.594666666667	0.888832222222	0.890592222222	0.542877777778	0.641574444444	1.35806	0.539193333333	0.927954444444	0.553585555556
b76ecf3dd46fcab94418c68c6fcd8ada	0.719994482759	0.63305137931	0.835786896552	0.747341034483	0.759856551724	0.755485517241	0.79769137931	0.914507931034	0.69663862069	0.755534482759	0.862627777778	0.0	0.763849375	0.571952222222	0.716357241379	0.318957931034	0.767127142857	0.760585714286	0.610612413793	0.868649655172	0.785774444444	0.553614827586	0.758584482759	0.538509310345	0.566365517241	0.763479310345	0.558644	0.473938275862	0.657605172414	0.720647241379	0.684052413793	0.738537586207	0.80742	0.786563793103	0.790128275862	0.854117931034	0.999593333333	0.773072413793	0.394844827586	0.844597586207	0.928715172414	0.853815172414	0.704793793103	0.708742413793	0.476133448276	0.754040344828	0.804995172414	0.810789655172	0.747121034483	0.673654137931	0.721464482759	0.727307931034	0.671006206897	0.84678	0.81160375	0.821507931034	1.46778888889	0.69324862069	0.446526206897	0.756042068966
ME10May08EB1R1.486639	0.614630625	0.7097325	0.91973625	0.509925	0.67099625	0.588206875	0.625509375	0.624316875	0.7595875	0.58390375	0.491592222222	0.763849375	0.0	0.661134444444	0.630689375	0.838216875	0.699971875	0.65847375	0.715774375	0.88491875	0.624095555556	0.747158125	0.985331875	0.8526475	0.724959375	0.614371875	0.653985	0.754158125	1.01825375	0.615165625	0.58800375	0.507550625	0.638008125	0.599666875	0.564990625	0.621813125	0.7910275	0.61301875	0.724420625	0.83900125	0.5254275	0.783289375	0.682505	0.69075875	0.75931625	0.411183125	0.65016875	0.692318125	0.754044375	0.739691875	0.76322875	0.553075	0.8114175	0.810598125	0.67003625	0.560455	1.30857888889	0.66034875	0.760235625	0.68003
mf2188.633126	0.676175555556	0.70838	0.759142222222	0.753886666667	0.558507777778	0.8182	0.931857777778	0.757833333333	0.571966666667	0.656126666667	0.863246666667	0.571952222222	0.661134444444	0.0	0.647213333333	0.601812222222	0.881118888889	0.652011111111	0.537707777778	0.640505555556	0.796823333333	0.766822222222	0.806791111111	0.545831111111	0.675737777778	0.792834444444	0.474726666667	0.588434444444	0.81248	0.855813333333	0.669413333333	0.727411111111	0.700887777778	0.653754444444	0.833006666667	0.7623	0.621798888889	0.602781111111	0.71167	0.895702222222	0.688504444444	0.901298888889	0.769624444444	0.865915555556	0.594408888889	0.711943333333	0.881884444444	0.709244444444	0.775425555556	0.603258888889	0.500855555556	0.740894444444	0.387882222222	0.505584444444	0.698292222222	0.877525555556	1.36387333333	0.880051111111	0.596182222222	0.852818888889
920cce1ef960ffc7343eb5628636a37e	0.555554444444	0.840596666667	0.936613055556	0.544573333333	0.434886388889	0.362120833333	0.71742	0.766363888889	0.850910833333	0.309564444444	0.636843333333	0.716357241379	0.630689375	0.647213333333	0.0	0.781114722222	0.43878952381	0.482836071429	0.648486944444	0.924065833333	0.463877777778	0.833641388889	0.957426388889	0.838536944444	0.808692777778	0.519436388889	0.568869	0.841476111111	0.925431944444	0.490266111111	0.485453055556	0.542213333333	0.51902	0.709270555556	0.407789444444	0.496214444444	0.760494583333	0.3987975	0.762519166667	0.698293333333	0.6102125	0.693853055556	0.484767222222	0.533859722222	0.792343055556	0.5648725	0.666219166667	0.538904722222	0.560168055556	0.775940555556	0.828245	0.486701388889	0.742923888889	0.66429	0.618598125	0.538937222222	1.14123666667	0.478029444444	0.817053333333	0.449099444444
cf1170.632724	0.770265827815	0.464432847682	0.88532593819	0.791729227373	0.810385386313	0.807927660044	0.846296203091	0.923133554084	0.582356909492	0.806063421634	0.905994444444	0.318957931034	0.838216875	0.601812222222	0.781114722222	0.0	0.830838095238	0.822948571429	0.584559757174	0.736262384106	0.752892222222	0.529546578366	0.883706225166	0.581717350993	0.375827571744	0.816467395143	0.593941	0.398777439294	0.74303200883	0.838337350993	0.803940190931	0.798802472406	0.848428013245	0.859023554084	0.872794437086	0.868526666667	0.932184166667	0.798085099338	0.384332075055	0.909960684327	0.923560022075	0.915901743929	0.824095739514	0.809654701987	0.387936931567	0.795053399558	0.884930551876	0.876301810155	0.79417607064	0.673929050773	0.562957174393	0.810975540839	0.506210154525	0.753305342163	0.6854825	0.840562494481	1.55830222222	0.76281013245	0.411752229581	0.84350214128
6b3f4f4e221ccf8bbfc57e52791ed288	0.534678095238	0.814243333333	0.972110952381	0.617341904762	0.709417142857	0.544456190476	0.748358571429	0.740676666667	0.918276666667	0.559831428571	0.638322222222	0.767127142857	0.699971875	0.881118888889	0.43878952381	0.830838095238	0.0	0.472477619048	0.677310952381	1.03427047619	0.533417777778	0.860709047619	1.00643190476	0.899818571429	0.837282857143	0.610931428571	0.644437	0.797944761905	1.04647904762	0.431979047619	0.675369047619	0.680085238095	0.617576190476	0.745642857143	0.583187619048	0.584292380952	0.931252857143	0.527424761905	0.852668095238	0.766745714286	0.769320952381	0.791713333333	0.529981428571	0.554771428571	0.926094285714	0.584374761905	0.753756190476	0.606294285714	0.633331904762	0.855579047619	0.891451904762	0.327115238095	0.852220952381	0.775332857143	0.55946625	0.560308571429	1.06958	0.535951904762	0.869449047619	0.371287619048
B26.737560	0.546590714286	0.797769642857	0.895882142857	0.446913571429	0.623238928571	0.463684642857	0.656522857143	0.630408928571	0.797523214286	0.4189225	0.589683333333	0.760585714286	0.65847375	0.652011111111	0.482836071429	0.822948571429	0.472477619048	0.0	0.687082142857	0.802958928571	0.547596666667	0.731139642857	0.936656428571	0.75921	0.766440357143	0.39864	0.647567	0.662670357143	0.9523675	0.463606071429	0.518261428571	0.5064925	0.5173875	0.613976428571	0.577608928571	0.606994285714	0.753029583333	0.472567142857	0.777052142857	0.76088	0.661496071429	0.742841785714	0.50274	0.576162142857	0.748652142857	0.516686071429	0.766742857143	0.664730357143	0.55912	0.747258928571	0.823446071429	0.489785357143	0.8137225	0.751861428571	0.51827625	0.424825714286	1.29004	0.535506428571	0.790680357143	0.477134285714
H60Do.735986	0.587527495961	0.604775110544	0.774027517007	0.50384066416	0.50671139881	0.57717420068	0.680444528061	0.671834051871	0.618365722789	0.49459807398	0.748597777778	0.610612413793	0.715774375	0.537707777778	0.648486944444	0.584559757174	0.677310952381	0.687082142857	0.0	0.707593511905	0.573632222222	0.568763988095	0.768320323129	0.577317931034	0.57496796595	0.575766862245	0.517239	0.555297083333	0.719529102564	0.613366139456	0.554101145585	0.513104876701	0.591141989796	0.497849379252	0.598318116497	0.649483167517	0.87230375	0.587174821429	0.580114305556	0.752355922619	0.699604812925	0.75833782516	0.517432965642	0.539012147887	0.650450451128	0.500324264456	0.668606407054	0.597695068027	0.539885518707	0.581406951093	0.584517909091	0.614614413265	0.550681010284	0.548845667517	0.63524625	0.614582911392	1.28030555556	0.541013605442	0.587267450723	0.58386045068
10.8.12.rk.st.0800.1123130	0.926446946688	0.547079963548	0.501582076957	0.939412744361	0.938388430754	0.917574721996	0.99167364664	0.718511638493	0.395405116651	0.895394699744	0.980191111111	0.868649655172	0.88491875	0.640505555556	0.924065833333	0.736262384106	1.03427047619	0.802958928571	0.707593511905	0.0	0.882913333333	0.769247854379	0.246957601833	0.555182816092	0.566533019713	0.867892256619	0.836597	0.558230445402	0.434126769231	0.966036120809	0.940450811456	0.931279675153	0.904833921589	0.814095647658	1.00637392464	0.905465391039	0.638701666667	0.920917053971	0.666907361111	1.05404298143	0.78188496945	1.06536682303	0.940117414105	0.944242728873	0.622981942356	0.89564504277	1.01624293902	0.876128182281	0.945193172098	0.852351436004	0.487281787879	0.941415550916	0.582794168179	0.759183043788	0.855804375	0.922517325949	1.45079555556	0.888487843177	0.787206714849	0.959163287169
